Bigram,Frequency
"('rifle', 'fired')",1
"('fired', 'barnard')",1
"('barnard', 'robbery')",1
"('robbery', 'barnard')",1
"('barnard', 'three')",1
"('three', 'defendants')",1
"('defendants', 'fled')",1
"('following', 'shooting')",1
"('shooting', 'arrested')",1
"('arrested', 'minutes')",1
"('minutes', 'iater')",1
"('iater', 'north')",1
"('north', 'galveston')",1
"('galveston', 'murder')",1
"('weapon', 'wa')",1
"('wa', 'found')",1
"('found', 'ins')",1
"('ins', 'ide')",1
"('ide', 'car')",1
"('car', 'long')",1
"('long', 'buck')",1
"('buck', 'knife')",1
"('knife', 'loaded')",1
"('loaded', 'guage')",1
"('guage', 'snot')",1
"('snot', 'gun')",1
"('gun', 'although')",1
"('although', 'nguyen')",1
"('nguyen', 'father')",1
"('father', 'forced')",1
"('forced', 'money')",1
"('register', 'bag')",1
"('bag', 'barnard')",1
"('barnard', 'codefendants')",1
"('left', 'store')",1
"('store', 'emptyhanded')",1
"('emptyhanded', 'shooting')",1
"('shooting', 'iris')",1
"('iris', 'siff')",1
"('siff', 'managing')",1
"('managing', 'director')",1
"('director', 'alley')",1
"('alley', 'theater')",1
"('theater', 'houston')",1
"('houston', 'phillips')",1
"('former', 'security')",1
"('guard', 'theater')",1
"('theater', 'said')",1
"('said', 'gone')",1
"('gone', 'siffs')",1
"('siffs', 'office')",1
"('office', 'jan')",1
"('jan', 'rob')",1
"('rob', 'forced')",1
"('forced', 'kill')",1
"('kill', 'selfdefense')",1
"('selfdefense', 'allegedly')",1
"('allegedly', 'attacked')",1
"('attacked', 'siff')",1
"('siff', 'found')",1
"('dead', 'office')",1
"('office', 'strangled')",1
"('death', 'telephone')",1
"('cord', 'testimony')",1
"('showed', 'phillips')",1
"('phillips', 'stole')",1
"('stole', 'siffs')",1
"('siffs', 'television')",1
"('television', 'fur')",1
"('fur', 'coat')",1
"('coat', 'jewelry')",1
"('jewelry', 'tote')",1
"('tote', 'bag')",1
"('bag', 'lincoln')",1
"('lincoln', 'continental')",1
"('continental', 'killing')",1
"('arrested', 'los')",1
"('angeles', 'three')",1
"('weeks', 'slaying')",1
"('slaying', 'convicted')",1
"('david', 'dirck')",1
"('dirck', 'vantassel')",1
"('vantassel', 'jr')",1
"('jr', 'university')",1
"('texas', 'law')",1
"('law', 'student')",1
"('student', 'cook')",1
"('cook', 'codefendant')",1
"('robert', 'brian')",1
"('brian', 'moore')",1
"('moore', 'abducted')",1
"('abducted', 'vantassel')",1
"('vantassel', 'outside')",1
"('outside', 'sheraton')",1
"('sheraton', 'crest')",1
"('crest', 'hotel')",1
"('hotel', 'austin')",1
"('austin', 'completed')",1
"('completed', 'state')",1
"('state', 'bar')",1
"('bar', 'test')",1
"('test', 'review')",1
"('review', 'cook')",1
"('moore', 'drove')",1
"('drove', 'vantassel')",1
"('vantassel', 'car')",1
"('car', 'roadside')",1
"('park', 'miles')",1
"('west', 'cameron')",1
"('cameron', 'tied')",1
"('tied', 'shirt')",1
"('shirt', 'belt')",1
"('belt', 'taking')",1
"('taking', 'watch')",1
"('watch', 'wallet')",1
"('wallet', 'cook')",1
"('cook', 'shot')",1
"('shot', 'vantassel')",1
"('vantassel', 'four')",1
"('pistol', 'cook')",1
"('moore', 'stole')",1
"('stole', 'vantassels')",1
"('vantassels', 'car')",1
"('sold', 'man')",1
"('man', 'later')",1
"('lineup', 'arrested')",1
"('arrested', 'cook')",1
"('cook', 'wearing')",1
"('wearing', 'vantassels')",1
"('vantassels', 'watch')",1
"('watch', 'victims')",1
"('wallet', 'pocket')",1
"('pocket', 'bonham')",1
"('bonham', 'convicted')",1
"('yearold', 'marie')",1
"('marie', 'jones')",1
"('jones', 'mcgowen')",1
"('mcgowen', 'key')",1
"('key', 'punch')",1
"('punch', 'instructor')",1
"('instructor', 'massey')",1
"('massey', 'business')",1
"('business', 'college')",1
"('college', 'houston')",1
"('houston', 'mcgowen')",1
"('mcgowen', 'abducted')",1
"('outside', 'college')",1
"('college', 'raped')",1
"('raped', 'run')",1
"('run', 'car')",1
"('car', 'prosecutors')",1
"('said', 'woman')",1
"('woman', 'hit')",1
"('hit', 'head')",1
"('head', 'brick')",1
"('brick', 'crushed')",1
"('crushed', 'body')",1
"('found', 'underneath')",1
"('underneath', 'car')",1
"('car', 'secluded')",1
"('secluded', 'road')",1
"('road', 'southeast')",1
"('southeast', 'houston')",1
"('houston', 'hours')",1
"('hours', 'abduction')",1
"('abduction', 'bonham')",1
"('bonham', 'arrested')",1
"('arrested', 'houston')",1
"('july', 'less')",1
"('less', 'months')",1
"('months', 'crime')",1
"('crime', 'parole')",1
"('parole', 'committing')",1
"('committing', 'crime')",1
"('yearold', 'barbara')",1
"('barbara', 'harrington')",1
"('harrington', 'mayfield')",1
"('mayfield', 'owner')",1
"('owner', 'high')",1
"('high', 'island')",1
"('island', 'lounge')",1
"('lounge', 'james')",1
"('james', 'tended')",1
"('tended', 'bar')",1
"('bar', 'mayfield')",1
"('mayfield', 'abducted')",1
"('abducted', 'bj')",1
"('bj', 'lounge')",1
"('lounge', 'shot')",1
"('drive', 'james')",1
"('james', 'around')",1
"('around', 'three')",1
"('three', 'southeast')",1
"('southeast', 'texas')",1
"('texas', 'counties')",1
"('counties', 'raped')",1
"('old', 'convenience')",1
"('clerk', 'earlier')",1
"('earlier', 'robbed')",1
"('robbed', 'kidnapped')",1
"('kidnapped', 'clerk')",1
"('clerk', 'black')",1
"('female', 'worked')",1
"('worked', 'porter')",1
"('porter', 'get')",1
"('get', 'go')",1
"('store', 'winnie')",1
"('winnie', 'shot')",1
"('head', 'survived')",1
"('identify', 'james')",1
"('james', 'women')",1
"('lying', 'russell')",1
"('russell', 'landing')",1
"('landing', 'road')",1
"('road', 'jefferson')",1
"('jefferson', 'county')",1
"('july', 'robberyslaying')",1
"('yearold', 'anil')",1
"('manager', 'malibu')",1
"('houston', 'varughese')",1
"('varughese', 'premed')",1
"('premed', 'student')",1
"('student', 'houston')",1
"('houston', 'baptist')",1
"('baptist', 'university')",1
"('university', 'three')",1
"('three', 'amusement')",1
"('center', 'employees')",1
"('employees', 'fatally')",1
"('stabbed', 'robbery')",1
"('netted', 'also')",1
"('killed', 'roddy')",1
"('roddy', 'harris')",1
"('harris', 'brothers')",1
"('brothers', 'arnold')",1
"('pequeno', 'joerene')",1
"('head', 'wilkerson')",1
"('center', 'block')",1
"('murders', 'approximately')",1
"('pm', 'cantu')",1
"('cantu', 'one')",1
"('home', 'san')",1
"('antonio', 'awakened')",1
"('awakened', 'two')",1
"('two', 'hispanic')",1
"('males', 'home')",1
"('home', 'robbed')",1
"('victim', 'sustained')",1
"('sustained', 'nine')",1
"('nine', 'gunshot')",1
"('wounds', 'one')",1
"('one', 'victim')",1
"('victim', 'survived')",1
"('survived', 'testify')",1
"('testify', 'cantu')",1
"('cantu', 'codefendant')",1
"('codefendant', 'kely')",1
"('kely', 'convicted')",1
"('murder', 'role')",1
"('role', 'september')",1
"('september', 'overnight')",1
"('overnight', 'robbery')",1
"('robbery', 'abduction')",1
"('murder', 'spree')",1
"('spree', 'victims')",1
"('victims', 'steven')",1
"('steven', 'pryor')",1
"('pryor', 'convenience')",1
"('clerk', 'david')",1
"('david', 'wade')",1
"('wade', 'riley')",1
"('riley', 'transient')",1
"('transient', 'kely')",1
"('kely', 'allegedly')",1
"('allegedly', 'shot')",1
"('shot', 'men')",1
"('men', 'threw')",1
"('threw', 'bodies')",1
"('bodies', 'cliff')",1
"('cliff', 'ho')",1
"('ho', 'wa')",1
"('wa', 'sentenced')",1
"('july', 'robberymurder')",1
"('robberymurder', 'helen')",1
"('helen', 'jean')",1
"('jean', 'barnard')",1
"('barnard', 'branch')",1
"('branch', 'manager')",1
"('manager', 'jefferson')",1
"('jefferson', 'savings')",1
"('loan', 'beaumont')",1
"('beaumont', 'dianna')",1
"('dianna', 'joy')",1
"('joy', 'jackson')",1
"('slain', 'robbery')",1
"('robbery', 'ho')",1
"('ho', 'iand')",1
"('iand', 'tried')",1
"('tried', 'death')",1
"('death', 'codefendants')",1
"('none', 'jernigan')",1
"('jernigan', 'convicted')",1
"('murder', 'edward')",1
"('edward', 'hale')",1
"('hale', 'dawson')",1
"('dawson', 'community')",1
"('community', 'near')",1
"('near', 'corsicana')",1
"('corsicana', 'authorities')",1
"('said', 'hale')",1
"('hale', 'stabbed')",1
"('times', 'shot')",1
"('times', 'single')",1
"('single', 'shot')",1
"('shot', 'gauge')",1
"('shotgun', 'jernigan')",1
"('jernigan', 'said')",1
"('said', 'killed')",1
"('killed', 'hale')",1
"('hale', 'knife')",1
"('knife', 'shotgun')",1
"('robbery', 'feared')",1
"('feared', 'would')",1
"('would', 'able')",1
"('able', 'identify')",1
"('identify', 'convicted')",1
"('killing', 'timothy')",1
"('timothy', 'michael')",1
"('tire', 'iron')",1
"('iron', 'robbed')",1
"('killing', 'timmothy')",1
"('timmothy', 'michael')",1
"('tool', 'robbed')",1
"('texas', 'duffsmith')",1
"('duffsmith', 'hd')",1
"('hd', 'convicted')",1
"('convicted', 'hispart')",1
"('hispart', 'theoctober')",1
"('theoctober', 'strangulation')",1
"('death', 'wcalthy')",1
"('wcalthy', 'adoplive')",1
"('adoplive', 'mther')",1
"('mther', 'certrude')",1
"('certrude', 'muffsmth')",1
"('muffsmth', 'zabolio')",1
"('zabolio', 'waks')",1
"('waks', 'hole')",1
"('hole', 'accumplices')",1
"('accumplices', 'duffsmith')",1
"('duffsmith', 'hired')",1
"('hired', 'allen')",1
"('allen', 'mayne')",1
"('mayne', 'janecka')",1
"('janecka', 'kill')",1
"('kill', 'mother')",1
"('mother', 'ccosld')",1
"('ccosld', 'colletirchis')",1
"('colletirchis', 'inheritance')",1
"('inheritance', 'duffsith')",1
"('duffsith', 'prumised')",1
"('prumised', 'pay')",1
"('pay', 'janecka')",1
"('janecka', 'amdcoconspiratur')",1
"('amdcoconspiratur', 'pau')",1
"('pau', 'madbnald')",1
"('madbnald', 'total')",1
"('total', 'murder')",1
"('court', 'reconds')",1
"('reconds', 'show')",1
"('show', 'luffsmith')",1
"('luffsmith', 'alsowantedhisstepfather')",1
"('alsowantedhisstepfather', 'iwlabolio')",1
"('iwlabolio', 'killed')",1
"('killed', 'al')",1
"('al', 'sule')",1
"('sule', 'tine')",1
"('tine', 'md')",1
"('md', 'traveled')",1
"('traveled', 'hustria')",1
"('hustria', 'business')",1
"('business', 'ms')",1
"('ms', 'zaboli')",1
"('zaboli', 'death')",1
"('death', 'ruled')",1
"('ruled', 'suicid')",1
"('suicid', 'based')",1
"('based', 'bo')",1
"('bo', 'suicidentes')",1
"('suicidentes', 'fourd')",1
"('fourd', 'bednqn')",1
"('bednqn', 'practice')",1
"('practice', 'sserigialin')",1
"('sserigialin', 'panty')",1
"('panty', 'tied')",1
"('tied', 'loop')",1
"('loop', 'also')",1
"('also', 'fourd')",1
"('fourd', 'dresser')",1
"('dresser', 'drawer')",1
"('drawer', 'duffsmith')",1
"('duffsmith', 'anrested')",1
"('anrested', 'case')",1
"('case', 'henhewas')",1
"('henhewas', 'suspected')",1
"('suspected', 'ofmstenndingthemurders')",1
"('ofmstenndingthemurders', 'sister')",1
"('sister', 'ardbrtherinlal')",1
"('ardbrtherinlal', 'adjhn')",1
"('adjhn', 'wanstrath')",1
"('wanstrath', 'ard')",1
"('ard', 'monthold')",1
"('son', 'kevin')",1
"('kevin', 'gin')",1
"('gin', 'contrl')",1
"('contrl', 'estate')",1
"('estate', 'ihe')",1
"('ihe', 'probe')",1
"('probe', 'certnud')",1
"('certnud', 'zabolio')",1
"('zabolio', 'dathwsthenreered')",1
"('dathwsthenreered', 'andpoliceicared')",1
"('andpoliceicared', 'duffsuithhadtold')",1
"('duffsuithhadtold', 'frierdabouthohe')",1
"('frierdabouthohe', 'araned')",1
"('araned', 'mave')",1
"('mave', 'mther')",1
"('mther', 'killed')",1
"('killed', 'dw')",1
"('dw', 'zabolio')",1
"('zabolio', 'testified')",1
"('testified', 'thuat')",1
"('thuat', 'amd')",1
"('amd', 'son')",1
"('son', 'often')",1
"('often', 'argued')",1
"('argued', 'refusal')",1
"('refusal', 'firance')",1
"('firance', 'lavish')",1
"('lavish', 'lifestyle')",1
"('lifestyle', 'codefendants')",1
"('codefendants', 'allen')",1
"('allen', 'wawiejarecka')",1
"('wawiejarecka', 'lbwmrecd')",1
"('lbwmrecd', 'hrris')",1
"('hrris', 'county')",1
"('county', 'paul')",1
"('paul', 'madbrald')",1
"('madbrald', 'dib')",1
"('dib', 'tzf')",1
"('tzf', 'wwm')",1
"('wwm', 'recd')",1
"('recd', 'yrsmurder')",1
"('yrsmurder', 'harris')",1
"('co', 'paroled')",1
"('paroled', 'ttestified')",1
"('ttestified', 'duffsmith')",1
"('duffsmith', 'mther')",1
"('mther', 'murder')",1
"('murder', 'wlterawaldhauser')",1
"('wlterawaldhauser', 'close')",1
"('close', 'friend')",1
"('friend', 'duffsnith')",1
"('duffsnith', 'wo')",1
"('wo', 'solicited')",1
"('solicited', 'madbnaid')",1
"('madbnaid', 'ard')",1
"('ard', 'jarecka')",1
"('jarecka', 'zabolio')",1
"('zabolio', 'amd')",1
"('amd', 'accupanied')",1
"('accupanied', 'janecka')",1
"('janecka', 'wanstraths')",1
"('wanstraths', 'bere')",1
"('bere', 'killed')",1
"('killed', 'pleaded')",1
"('pleaded', 'qilty')",1
"('qilty', 'totunder')",1
"('totunder', 'amd')",1
"('amd', 'senterced')",1
"('senterced', 'dyswldauser')",1
"('dyswldauser', 'wm')",1
"('wm', 'db')",1
"('db', 'received')",1
"('received', 'frul')",1
"('frul', 'harris')",1
"('harris', 'c')",1
"('c', 'race')",1
"('white', 'femle')",1
"('femle', 'txucl')",1
"('txucl', 'river')",1
"('river', 'tn')",1
"('tn', 'diand')",1
"('diand', 'jr')",1
"('jr', 'killing')",1
"('yearold', 'ethyl')",1
"('ethyl', 'delaney')",1
"('delaney', 'houston')",1
"('home', 'delaney')",1
"('delaney', 'lived')",1
"('lived', 'alone')",1
"('alone', 'ojeman')",1
"('ojeman', 'worked')",1
"('worked', 'notary')",1
"('notary', 'public')",1
"('public', 'property')",1
"('property', 'manager')",1
"('manager', 'beaten')",1
"('death', 'castiron')",1
"('castiron', 'frying')",1
"('frying', 'pan')",1
"('pan', 'robbed')",1
"('jewelry', 'rings')",1
"('rings', 'car')",1
"('car', 'sawyers')",1
"('sawyers', 'neighbor')",1
"('neighbor', 'delaney')",1
"('delaney', 'home')",1
"('home', 'previously')",1
"('previously', 'notarize')",1
"('notarize', 'personal')",1
"('personal', 'papers')",1
"('papers', 'told')",1
"('police', 'ripped')",1
"('ripped', 'womans')",1
"('womans', 'pants')",1
"('pants', 'slapped')",1
"('slapped', 'bed')",1
"('bed', 'hit')",1
"('hit', 'four')",1
"('head', 'skillet')",1
"('skillet', 'said')",1
"('said', 'fourth')",1
"('fourth', 'blow')",1
"('blow', 'broke')",1
"('broke', 'handle')",1
"('handle', 'skillet')",1
"('skillet', 'testimony')",1
"('showed', 'sawyers')",1
"('sawyers', 'later')",1
"('later', 'showed')",1
"('jewelry', 'friends')",1
"('friends', 'pawned')",1
"('pawned', 'jewelry')",1
"('jewelry', 'pawn')",1
"('pawn', 'ticket')",1
"('ticket', 'accident')",1
"('accident', 'sawyers')",1
"('sawyers', 'involved')",1
"('involved', 'driving')",1
"('driving', 'delaneys')",1
"('delaneys', 'car')",1
"('car', 'led')",1
"('arrest', 'convicted')",1
"('death', 'enrique')",1
"('enrique', 'carrisalez')",1
"('carrisalez', 'los')",1
"('los', 'fresnos')",1
"('fresnos', 'police')",1
"('officer', 'carrisalez')",1
"('carrisalez', 'shot')",1
"('shot', 'stopping')",1
"('stopping', 'herrera')",1
"('herrera', 'speeding')",1
"('speeding', 'police')",1
"('died', 'identified')",1
"('police', 'mug')",1
"('mug', 'shot')",1
"('shot', 'herrera')",1
"('herrera', 'man')",1
"('man', 'shot')",1
"('shot', 'codefendants')",1
"('donna', 'kale')",1
"('kale', 'thomas')",1
"('thomas', 'inside')",1
"('inside', 'south')",1
"('south', 'houston')",1
"('stewart', 'kelvin')",1
"('kelly', 'lived')",1
"('complex', 'victim')",1
"('victim', 'algonquin')",1
"('algonquin', 'walking')",1
"('walking', 'complex')",1
"('complex', 'noticed')",1
"('noticed', 'thomas')",1
"('thomas', 'door')",1
"('door', 'open')",1
"('open', 'stewart')",1
"('stewart', 'asked')",1
"('asked', 'kelly')",1
"('kelly', 'caliber')",1
"('pistol', 'wanted')",1
"('go', 'see')",1
"('see', 'could')",1
"('could', 'steal')",1
"('steal', 'kelly')",1
"('kelly', 'heard')",1
"('heard', 'thomas')",1
"('thomas', 'scream')",1
"('scream', 'oh')",1
"('oh', 'god')",1
"('god', 'rushed')",1
"('rushed', 'see')",1
"('see', 'happening')",1
"('happening', 'kelly')",1
"('kelly', 'said')",1
"('said', 'stewart')",1
"('stewart', 'thomas')",1
"('thomas', 'bedroom')",1
"('bedroom', 'stewart')",1
"('stewart', 'told')",1
"('told', 'undress')",1
"('undress', 'complied')",1
"('complied', 'stewart')",1
"('stewart', 'placed')",1
"('closet', 'joined')",1
"('joined', 'yearold')",1
"('daughter', 'entered')",1
"('stewart', 'eventually')",1
"('eventually', 'removed')",1
"('removed', 'two')",1
"('two', 'closet')",1
"('closet', 'demanded')",1
"('demanded', 'sex')",1
"('sex', 'thomas')",1
"('thomas', 'refused')",1
"('refused', 'started')",1
"('started', 'crying')",1
"('crying', 'became')",1
"('became', 'upset')",1
"('upset', 'put')",1
"('put', 'pistol')",1
"('head', 'covered')",1
"('covered', 'pillow')",1
"('pillow', 'shot')",1
"('twice', 'stewart')",1
"('stewart', 'reportedly')",1
"('reportedly', 'left')",1
"('apartment', 'charges')",1
"('charges', 'kelvin')",1
"('kelly', 'pending')",1
"('pending', 'th')",1
"('court', 'montoya')",1
"('montoya', 'convicted')",1
"('officer', 'john')",1
"('john', 'r')",1
"('r', 'pasco')",1
"('pasco', 'pasco')",1
"('pasco', 'shot')",1
"('head', 'chasing')",1
"('chasing', 'montoya')",1
"('montoya', 'vicinity')",1
"('vicinity', 'spanish')",1
"('spanish', 'villa')",1
"('villa', 'apartments')",1
"('apartments', 'park')",1
"('park', 'ave')",1
"('ave', 'montoya')",1
"('montoya', 'gone')",1
"('gone', 'apartments')",1
"('apartments', 'check')",1
"('check', 'residents')",1
"('residents', 'complaints')",1
"('complaints', 'armed')",1
"('armed', 'man')",1
"('man', 'police')",1
"('montoya', 'fired')",1
"('fired', 'pascos')",1
"('pascos', 'squad')",1
"('car', 'pulled')",1
"('pulled', 'complex')",1
"('complex', 'hit')",1
"('hit', 'officer')",1
"('officer', 'pasco')",1
"('pasco', 'called')",1
"('called', 'help')",1
"('help', 'via')",1
"('via', 'car')",1
"('radio', 'gave')",1
"('chase', 'foot')",1
"('foot', 'montoya')",1
"('montoya', 'ran')",1
"('ran', 'patrolman')",1
"('patrolman', 'avoid')",1
"('avoid', 'arrested')",1
"('arrested', 'carrying')",1
"('carrying', 'weapon')",1
"('weapon', 'said')",1
"('said', 'fell')",1
"('fell', 'chase')",1
"('chase', 'gun')",1
"('gun', 'fired')",1
"('fired', 'attempting')",1
"('attempting', 'throw')",1
"('throw', 'weapon')",1
"('weapon', 'away')",1
"('away', 'us')",1
"('us', 'immigration')",1
"('immigration', 'officials')",1
"('officials', 'said')",1
"('montoya', 'earlier')",1
"('earlier', 'deported')",1
"('deported', 'weapons')",1
"('weapons', 'charge')",1
"('charge', 'reentered')",1
"('reentered', 'country')",1
"('country', 'illegally')",1
"('illegally', 'convicted')",1
"('connection', 'failed')",1
"('failed', 'million')",1
"('million', 'robbery')",1
"('robbery', 'purolator')",1
"('purolator', 'armored')",1
"('van', 'killing')",1
"('yearold', 'security')",1
"('flores', 'houston')",1
"('houston', 'april')",1
"('april', 'testimony')",1
"('showed', 'santana')",1
"('santana', 'accomplice')",1
"('james', 'ronald')",1
"('ronald', 'meanes')",1
"('meanes', 'wore')",1
"('wore', 'matching')",1
"('matching', 'green')",1
"('green', 'militarylike')",1
"('militarylike', 'uniforms')",1
"('uniforms', 'noon')",1
"('noon', 'attack')",1
"('attack', 'van')",1
"('van', 'department')",1
"('department', 'store')",1
"('lot', 'block')",1
"('block', 'gulf')",1
"('gulf', 'freeway')",1
"('freeway', 'second')",1
"('second', 'security')",1
"('guard', 'survived')",1
"('attack', 'said')",1
"('said', 'flores')",1
"('flores', 'shot')",1
"('shot', 'even')",1
"('though', 'gone')",1
"('gone', 'gun')",1
"('gun', 'santana')",1
"('santana', 'meanes')",1
"('meanes', 'arrested')",1
"('shortly', 'robbery')",1
"('robbery', 'block')",1
"('block', 'winkler')",1
"('winkler', 'police')",1
"('found', 'getaway')",1
"('parked', 'nearby')",1
"('nearby', 'recovered')",1
"('recovered', 'two')",1
"('two', 'weapons')",1
"('weapons', 'two')",1
"('two', 'jumpsuits')",1
"('jumpsuits', 'money')",1
"('money', 'van')",1
"('van', 'october')",1
"('deaths', 'ofscott')",1
"('ofscott', 'sorrell')",1
"('sorrell', 'asstmanager')",1
"('asstmanager', 'roqla')",1
"('roqla', 'le')",1
"('le', 'robert')",1
"('robert', 'white')",1
"('white', 'pizza')",1
"('pizza', 'hut')",1
"('hut', 'laurant')",1
"('laurant', 'antoine')",1
"('antoine', 'rd')",1
"('rd', 'northwest')",1
"('houston', 'bolh')",1
"('bolh', 'sorre')",1
"('sorre', 'whitewereshot')",1
"('whitewereshot', 'thehedd')",1
"('thehedd', 'caliber')",1
"('revolver', 'restaurant')",1
"('manager', 'geoff')",1
"('geoff', 'hambrick')",1
"('hambrick', 'sat')",1
"('sat', 'table')",1
"('table', 'wilh')",1
"('wilh', 'demouchette')",1
"('demouchette', 'hisbrother')",1
"('hisbrother', 'christopher')",1
"('christopher', 'afler')",1
"('afler', 'closing')",1
"('closing', 'hambrick')",1
"('hambrick', 'wasals')",1
"('wasals', 'shot')",1
"('thehead', 'byjames')",1
"('byjames', 'demouchette')",1
"('demouchette', 'survived')",1
"('wound', 'hambrick')",1
"('hambrick', 'slumped')",1
"('slumped', 'table')",1
"('table', 'played')",1
"('played', 'dead')",1
"('dead', 'testifiedthat')",1
"('testifiedthat', 'demouchette')",1
"('demouchette', 'brothers')",1
"('brothers', 'ransacked')",1
"('ransacked', 'back')",1
"('office', 'taking')",1
"('taking', 'sack')",1
"('sack', 'change')",1
"('change', 'piece')",1
"('piece', 'stereo')",1
"('stereo', 'equiprent')",1
"('equiprent', 'leaving')",1
"('leaving', 'restaurant')",1
"('restaurant', 'james')",1
"('james', 'demouchette')",1
"('demouchette', 'heard')",1
"('heard', 'sorre')",1
"('sorre', 'chokingo')",1
"('chokingo', 'owi')",1
"('owi', 'blood')",1
"('blood', 'shot')",1
"('time', 'james')",1
"('james', 'turned')",1
"('gun', 'hlambrick')",1
"('hlambrick', 'secord')",1
"('secord', 'time')",1
"('time', 'found')",1
"('found', 'empty')",1
"('empty', 'putted')",1
"('putted', 'trigger')",1
"('trigger', 'christopher')",1
"('demouchette', 'surrendered')",1
"('surrendered', 'pol')",1
"('pol', 'ice')",1
"('ice', 'next')",1
"('morning', 'gave')",1
"('written', 'statement')",1
"('statement', 'tp')",1
"('tp', 'icating')",1
"('icating', 'himse')",1
"('himse', 'f')",1
"('f', 'brother')",1
"('brother', 'shootings')",1
"('shootings', 'james')",1
"('james', 'wa')",1
"('wa', 'arrested')",1
"('arrested', 'lhat')",1
"('lhat', 'afternoon')",1
"('afternoon', 'jares')",1
"('jares', 'capitdl')",1
"('capitdl', 'murder')",1
"('sentence', 'turned')",1
"('turned', 'texas')",1
"('court', 'crimina')",1
"('crimina', 'appea')",1
"('appea', 'n')",1
"('n', 'grounds')",1
"('grounds', 'eha')",1
"('eha', 'warned')",1
"('warned', 'right')",1
"('right', 'rema')",1
"('rema', 'silent')",1
"('silent', 'courtappointed')",1
"('courtappointed', 'psycho')",1
"('psycho', 'cgist')",1
"('cgist', 'prior')",1
"('prior', 'lo')",1
"('lo', 'competency')",1
"('competency', 'exalia')",1
"('exalia', 'l')",1
"('l', 'hle')",1
"('hle', 'ccrvicted')",1
"('ccrvicted', 'f')",1
"('april', 'given')",1
"('death', 'pena')",1
"('pena', 'ity')",1
"('ity', 'tn')",1
"('tn', 'nugust')",1
"('nugust', 'demouchette')",1
"('demouchette', 'kiled')",1
"('kiled', 'nmate')",1
"('nmate', 'johnny')",1
"('johnny', 'swiftby')",1
"('swiftby', 'stabbing')",1
"('stabbing', 'ntm')",1
"('ntm', 'cfevendantt')",1
"('cfevendantt', 'ches')",1
"('ches', 'inside')",1
"('inside', 'prisordayroom')",1
"('prisordayroom', 'convicted')",1
"('f', 'murderlife')",1
"('murderlife', 'sentence')",1
"('sentence', 'christopher')",1
"('demouchette', 'wa')",1
"('wa', 'convicled')",1
"('convicled', 'capital')",1
"('prison', 'convicted')",1
"('december', 'rapeslaying')",1
"('yearold', 'olga')",1
"('benito', 'romero')",1
"('romero', 'three')",1
"('drove', 'perales')",1
"('perales', 'remote')",1
"('location', 'miles')",1
"('west', 'state')",1
"('state', 'highway')",1
"('highway', 'raped')",1
"('repeatedly', 'beaten')",1
"('head', 'pipe')",1
"('pipe', 'stabbed')",1
"('stabbed', 'twice')",1
"('knife', 'nude')",1
"('found', 'day')",1
"('day', 'brushy')",1
"('brushy', 'area')",1
"('area', 'kilgore')",1
"('kilgore', 'road')",1
"('yearold', 'jeanetta')",1
"('jeanetta', 'murdaugh')",1
"('murdaugh', 'robbery')",1
"('robbery', 'western')",1
"('western', 'auto')",1
"('auto', 'store')",1
"('store', 'husband')",1
"('husband', 'frank')",1
"('frank', 'owned')",1
"('owned', 'operated')",1
"('operated', 'freeport')",1
"('freeport', 'mrs')",1
"('mrs', 'murdaugh')",1
"('murdaugh', 'died')",1
"('head', 'husband')",1
"('husband', 'killed')",1
"('four', 'gunshots')",1
"('gunshots', 'neck')",1
"('neck', 'chest')",1
"('back', 'police')",1
"('police', 'believed')",1
"('believed', 'murdaughs')",1
"('murdaughs', 'two')",1
"('people', 'robbed')",1
"('killed', 'may')",1
"('may', 'twoweek')",1
"('twoweek', 'crime')",1
"('spree', 'convicted')",1
"('august', 'robberyslaying')",1
"('martha', 'spinks')",1
"('spinks', 'coowner')",1
"('coowner', 'houston')",1
"('houston', 'furniture')",1
"('store', 'spinks')",1
"('spinks', 'husband')",1
"('husband', 'alge')",1
"('alge', 'closing')",1
"('closing', 'store')",1
"('store', 'white')",1
"('white', 'entered')",1
"('entered', 'pulled')",1
"('money', 'without')",1
"('without', 'provocation')",1
"('provocation', 'shot')",1
"('spinks', 'face')",1
"('face', 'pointblank')",1
"('range', 'white')",1
"('white', 'ordered')",1
"('ordered', 'mr')",1
"('mr', 'spinks')",1
"('spinks', 'open')",1
"('safe', 'lie')",1
"('floor', 'white')",1
"('white', 'dropped')",1
"('dropped', 'pistol')",1
"('steal', 'rings')",1
"('watch', 'mrs')",1
"('spinks', 'body')",1
"('body', 'husband')",1
"('husband', 'grabbed')",1
"('pistol', 'managed')",1
"('fire', 'two')",1
"('striking', 'white')",1
"('white', 'groin')",1
"('groin', 'white')",1
"('white', 'ran')",1
"('ran', 'store')",1
"('store', 'captured')",1
"('captured', 'police')",1
"('police', 'quartermile')",1
"('quartermile', 'away')",1
"('away', 'car')",1
"('lot', 'attendant')",1
"('attendant', 'heard')",1
"('heard', 'shots')",1
"('shots', 'flagged')",1
"('flagged', 'patrol')",1
"('found', 'stolen')",1
"('money', 'whites')",1
"('whites', 'pants')",1
"('pocket', 'crime')",1
"('summary', 'ellis')",1
"('ellis', 'convicted')",1
"('feb', 'death')",1
"('yearold', 'bertie')",1
"('bertie', 'elizabeth')",1
"('elizabeth', 'eakens')",1
